Gender,Race,MOS_Type,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,07/07/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,04/28/2021,3,0
Male,White,Uniform,Police Officer,Male,11/05/2020,3,0
Male,White,Uniform,Police Officer,Male,11/16/2020,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,02/24/2021,3,0
Male,White,Uniform,Police Officer,Male,03/12/2021,3,0
Male,White,Uniform,Police Officer,Male,03/12/2021,3,0
Male,White,Uniform,Police Officer,Male,03/12/2021,3,0
Male,White,Uniform,Police Officer,Male,03/12/2021,3,0
Male,White,Uniform,Police Officer,Male,05/17/2021,3,0
Male,White,Uniform,Police Officer,Male,05/17/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/09/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/13/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/16/2021,3,0
Male,White,Uniform,Police Officer,Male,07/21/2021,3,0
Male,White,Uniform,Police Officer,Male,07/21/2021,3,0
Male,White,Uniform,Police Officer,Male,07/21/2021,3,0
Male,White,Uniform,Police Officer,Male,07/21/2021,3,0
Male,White,Uniform,Police Officer,Male,11/02/2023,0,0
Male,White,Uniform,Police Officer,Male,11/02/2023,0,0
Male,White,Uniform,Police Officer,Male,11/08/2023,0,0
Male,White,Uniform,Police Officer,Male,11/08/2023,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,01/17/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,05/08/2024,0,0
Male,White,Uniform,Police Officer,Male,07/19/2024,0,0
Male,White,Uniform,Police Officer,Male,07/19/2024,0,0
Male,White,Uniform,Police Officer,Male,07/19/2024,0,0
Male,White,Uniform,Police Officer,Male,07/19/2024,0,0
Male,White,Uniform,Police Officer,Male,07/19/2024,0,0
Male,White,Uniform,Police Officer,Male,07/19/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,01/03/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,04/24/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
Male,White,Uniform,Police Officer,Male,07/03/2024,0,0
